7924972,1,0,0,1
7956001,1,1,0,1
7964105,1,1,1,1
7968998,1,1,1,0
8000024,0,1,1,0
8013025,0,1,1,1
8056111,0,1,0,1
8057052,0,1,0,0
8101079,0,1,0,1
8103986,0,0,0,1
8145105,0,0,0,0
8148116,0,0,1,0
8164006,1,0,1,0
8189132,1,0,1,1
8233160,1,0,1,0
8240123,1,0,0,0
8251975,1,1,0,0
8277186,1,1,0,1
8321211,1,1,0,0
8327985,0,1,0,0
8332127,0,1,1,0
8365235,0,1,1,1
8399958,0,0,1,1
8409262,0,0,1,0
8424131,0,0,0,0
8453290,0,0,0,1
8491968,1,0,0,1
8497319,1,0,0,0
8516141,1,0,1,0
8541346,1,0,1,1
8547948,1,1,1,1
8585371,1,1,1,0
8608144,1,1,0,0
8629397,1,1,0,1
8655944,0,1,0,1
8673422,0,1,0,0
8695931,0,0,0,0
8700147,0,0,1,0
8717448,0,0,1,1
8761475,0,0,1,0
8792153,0,0,0,0
8805499,0,0,0,1
8819921,1,0,0,1
8843911,1,1,0,1
8849519,1,1,0,0
8884148,1,1,1,0
8893542,1,1,1,1
8937563,1,1,1,0
8976142,1,1,0,0
8981585,1,1,0,1
8983882,0,1,0,1
8991880,0,0,0,1
9025607,0,0,0,0
9068140,0,0,1,0
9069630,0,0,1,1
9113648,0,0,1,0
9139847,0,1,1,0
9147839,1,1,1,0
9157666,1,1,1,1
9160126,1,1,0,1
9201682,1,1,0,0
9245705,1,1,0,1
9252119,1,1,1,1
9287815,1,0,1,1
9289730,1,0,1,0
9311802,0,0,1,0
9333758,0,0,1,1
9344125,0,0,0,1
9377784,0,0,0,0
9421808,0,0,0,1
9435799,0,1,0,1
9436127,0,1,1,1
9465833,0,1,1,0
9475779,1,1,1,0
9509860,1,1,1,1
9528129,1,1,0,1
9553882,1,1,0,0
9583778,1,0,0,0
9597906,1,0,0,1
9620129,1,0,1,1
9639751,0,0,1,1
9641931,0,0,1,0
9685957,0,0,1,1
9712132,0,0,0,1
9729983,0,0,0,0
9731762,0,1,0,0
9774010,0,1,0,1
9803732,1,1,0,1
9804140,1,1,1,1
9818038,1,1,1,0
9862065,1,1,1,1
9879751,1,0,1,1
9896147,1,0,0,1
9906092,1,0,0,0
9950113,1,0,0,1
9967706,0,0,0,1
9988145,0,0,1,1
9994138,0,0,1,0
10027730,0,1,1,0
10038162,0,1,1,1
10080147,0,1,0,1
10082187,0,1,0,0
10126211,0,1,0,1
10131679,1,1,0,1
10170236,1,1,0,0
10172148,1,1,1,0
10175709,1,0,1,0
10213914,1,0,1,1
10257938,1,0,1,0
10264150,1,0,0,0
10295652,0,0,0,0
10301962,0,0,0,1
10323686,0,1,0,1
10345983,0,1,0,0
10356146,0,1,1,0
10390006,0,1,1,1
10434033,0,1,1,0
10448150,0,1,0,0
10459625,1,1,0,0
10471669,1,0,0,0
10478061,1,0,0,1
10522088,1,0,0,0
10540157,1,0,1,0
10566116,1,0,1,1
10610145,1,0,1,0
10619661,1,1,1,0
10623610,0,1,1,0
10632166,0,1,0,0
10654171,0,1,0,1
10698196,0,1,0,0
10724170,0,1,1,0
10742223,0,1,1,1
10767644,0,0,1,1
10786249,0,0,1,0
10787588,1,0,1,0
10816176,1,0,0,0
10830277,1,0,0,1
10874302,1,0,0,0
10908183,1,0,1,0
10915634,1,1,1,0
10918332,1,1,1,1
10951572,0,1,1,1
10962360,0,1,1,0
10999980,0,1,0,0
11006387,0,1,0,1
11050412,0,1,0,0
11063620,0,0,0,0
11091982,0,0,1,0
11094436,0,0,1,1
11115548,1,0,1,1
11138460,1,0,1,0
11182487,1,0,1,1
11183985,1,0,0,1
11211606,1,1,0,1
11226516,1,1,0,0
11270545,1,1,0,1
11275996,1,1,1,1
11279531,0,1,1,1
11314572,0,1,1,0
11358598,0,1,1,1
11359593,0,0,1,1
11368000,0,0,0,1
11402620,0,0,0,0
11443505,1,0,0,0
11446643,1,0,0,1
11459998,1,0,1,1
11490670,1,0,1,0
11507573,1,1,1,0
11534692,1,1,1,1
11551998,1,1,0,1
11578714,1,1,0,0
11607471,0,1,0,0
11622732,0,1,0,1
11643988,0,1,1,1
11655537,0,0,1,1
11666752,0,0,1,0
11710772,0,0,1,1
11735981,0,0,0,1
11754793,0,0,0,0
11771427,1,0,0,0
11798814,1,0,0,1
11803504,1,1,0,1
11827977,1,1,1,1
11842837,1,1,1,0
11886864,1,1,1,1
11919978,1,1,0,1
11930886,1,1,0,0
11935396,0,1,0,0
11951482,0,0,0,0
11974909,0,0,0,1
12011976,0,0,1,1
12018932,0,0,1,0
12062954,0,0,1,1
12099362,1,0,1,1
12099500,1,1,1,1
12103973,1,1,0,1
12106977,1,1,0,0
12151000,1,1,0,1
12195022,1,1,0,0
12195970,1,1,1,0
12239046,1,1,1,1
12247494,1,0,1,1
12263331,0,0,1,1
12283073,0,0,1,0
12287973,0,0,0,0
12327097,0,0,0,1
12371120,0,0,0,0
12379973,0,0,1,0
12395474,0,1,1,0
12415145,0,1,1,1
12427304,1,1,1,1
12459173,1,1,1,0
12471980,1,1,0,0
12503202,1,1,0,1
12543464,1,0,0,1
12547228,1,0,0,0
12563987,1,0,1,0
12591308,0,0,1,0
12591354,0,0,1,1
12635380,0,0,1,0
12655993,0,0,0,0
12679407,0,0,0,1
12691453,0,1,0,1
12723436,0,1,0,0
12748003,0,1,1,0
12755273,1,1,1,0
12767463,1,1,1,1
12811489,1,1,1,0
12839443,1,0,1,0
12840009,1,0,0,0
12855518,1,0,0,1
12899547,1,0,0,0
12919258,0,0,0,0
12932018,0,0,1,0
12943574,0,0,1,1
12987434,0,1,1,1
12987705,0,1,1,0
13024023,0,1,0,0
13031731,0,1,0,1
13075758,0,1,0,0
13083238,1,1,0,0
13116028,1,1,1,0
13119782,1,1,1,1
13135416,1,0,1,1
13163807,1,0,1,0
13207832,1,0,1,1
13208167,1,0,0,1
13247213,0,0,0,1
13251858,0,0,0,0
13283400,0,1,0,0
13295884,0,1,0,1
13300171,0,1,1,1
13339909,0,1,1,0
13383937,0,1,1,1
13392176,0,1,0,1
13411190,1,1,0,1
13427960,1,1,0,0
13431382,1,0,0,0
13471985,1,0,0,1
13484178,1,0,1,1
13516010,1,0,1,0
13560036,1,0,1,1
13575163,0,0,1,1
13576179,0,0,0,1
13579364,0,1,0,1
13604058,0,1,0,0
13648083,0,1,0,1
13668178,0,1,1,1
13692106,0,1,1,0
13727342,0,0,1,0
13736132,0,0,1,1
13739135,1,0,1,1
13760180,1,0,0,1
13780155,1,0,0,0
13824176,1,0,0,1
13852174,1,0,1,1
13868196,1,0,1,0
13875312,1,1,1,0
13903095,0,1,1,0
13912218,0,1,1,1
13944167,0,1,0,1
13956237,0,1,0,0
14000259,0,1,0,1
14023278,0,0,0,1
14036160,0,0,1,1
14044278,0,0,1,0
14067054,1,0,1,0
14088301,1,0,1,1
14128152,1,0,0,1
14132319,1,0,0,0
14171242,1,1,0,0
14176336,1,1,0,1
14220139,1,1,1,1
14220475,1,1,1,0
14231002,0,1,1,0
14264498,0,1,1,1
14308520,0,1,1,0
14312135,0,1,0,0
14319207,0,0,0,0
14352540,0,0,0,1
14394963,1,0,0,1
14396558,1,0,0,0
14404126,1,0,1,0
14440581,1,0,1,1
14467177,1,1,1,1
14484606,1,1,1,0
14496126,1,1,0,0
14528630,1,1,0,1
14558936,0,1,0,1
14572659,0,1,0,0
14588133,0,1,1,0
14615163,0,0,1,0
14616687,0,0,1,1
14660712,0,0,1,0
14680137,0,0,0,0
14704737,0,0,0,1
14722915,1,0,0,1
14748761,1,0,0,0
14763143,1,1,0,0
14772136,1,1,1,0
14792782,1,1,1,1
14836803,1,1,1,0
14864134,1,1,0,0
14880831,1,1,0,1
14886883,0,1,0,1
14911120,0,0,0,1
14924856,0,0,0,0
14956138,0,0,1,0
14968881,0,0,1,1
15012908,0,0,1,0
15048147,0,0,0,0
15050865,1,0,0,0
15056938,1,0,0,1
15059109,1,1,0,1
15100962,1,1,0,0
15140152,1,1,1,0
15144990,1,1,1,1
15189016,1,1,1,0
15207094,1,0,1,0
15214843,0,0,1,0
15232155,0,0,0,0
15233042,0,0,0,1
15277068,0,0,0,0
15321093,0,0,0,1
15324159,0,0,1,1
15355077,0,1,1,1
15365119,0,1,1,0
15378821,1,1,1,0
15409147,1,1,1,1
15416165,1,1,0,1
15453173,1,1,0,0
15497200,1,1,0,1
15503064,1,0,0,1
15508171,1,0,1,1
15541227,1,0,1,0
15542802,0,0,1,0
15585178,0,0,1,1
15600176,0,0,0,1
15629205,0,0,0,0
15650797,0,1,0,0
15673231,0,1,0,1
15692182,0,1,1,1
15706782,1,1,1,1
15717257,1,1,1,0
15761284,1,1,1,1
15784187,1,1,0,1
15798780,1,0,0,1
15805309,1,0,0,0
15849333,1,0,0,1
15870757,0,0,0,1
15876188,0,0,1,1
15893358,0,0,1,0
15937386,0,0,1,1
15946763,0,1,1,1
15968194,0,1,0,1
15981412,0,1,0,0
16025440,0,1,0,1
16034740,1,1,0,1
16060202,1,1,1,1
16069467,1,1,1,0
16094753,1,0,1,0
16113496,1,0,1,1
16152206,1,0,0,1
16157519,1,0,0,0
16198717,0,0,0,0
16201544,0,0,0,1
16242733,0,1,0,1
16244206,0,1,1,1
16245567,0,1,1,0
16289592,0,1,1,1
16333618,0,1,1,0
16336210,0,1,0,0
16362692,1,1,0,0
16377644,1,1,0,1
16390716,1,0,0,1
16421674,1,0,0,0
16428219,1,0,1,0
16465704,1,0,1,1
16509733,1,0,1,0
16520230,1,0,0,0
16526682,0,0,0,0
16538713,0,1,0,0
16553761,0,1,0,1
16597790,0,1,0,0
16612240,0,1,1,0
16641820,0,1,1,1
16685847,0,1,1,0
16686705,0,0,1,0
16690669,1,0,1,0
16704249,1,0,0,0
16729875,1,0,0,1
16773904,1,0,0,0
16796258,1,0,1,0
16817931,1,0,1,1
16834698,1,1,1,1
16854655,0,1,1,1
16861958,0,1,1,0
16888264,0,1,0,0
16905985,0,1,0,1
16950012,0,1,0,0
16980267,0,1,1,0
16982680,0,0,1,0
16994034,0,0,1,1
17018631,1,0,1,1
17038063,1,0,1,0
17072274,1,0,0,0
17082090,1,0,0,1
17126116,1,0,0,0
17130669,1,1,0,0
17164281,1,1,1,0
17170145,1,1,1,1
17182616,0,1,1,1
17214174,0,1,1,0
17256289,0,1,0,0
17258200,0,1,0,1
17278661,0,0,0,1
17302228,0,0,0,0
17346259,0,0,0,1
17346688,1,0,0,1
17348300,1,0,1,1
17390286,1,0,1,0
17426653,1,1,1,0
17434312,1,1,1,1
17440306,1,1,0,1
17478337,1,1,0,0
17510685,0,1,0,0
17522363,0,1,0,1
17532310,0,1,1,1
17566393,0,1,1,0
17574641,0,0,1,0
17610426,0,0,1,1
17624326,0,0,0,1
17654455,0,0,0,0
17674680,1,0,0,0
17698485,1,0,0,1
17716337,1,0,1,1
17722640,1,1,1,1
17742513,1,1,1,0
17786545,1,1,1,1
17808351,1,1,0,1
17830576,1,1,0,0
17838673,0,1,0,0
17870637,0,0,0,0
17874602,0,0,0,1
17900358,0,0,1,1
17918628,0,0,1,0
17962658,0,0,1,1
17992366,0,0,0,1
18002656,1,0,0,1
18006684,1,0,0,0
18018626,1,1,0,0
18050711,1,1,0,1
18084372,1,1,1,1
18094737,1,1,1,0
18138759,1,1,1,1
18166621,1,0,1,1
18166760,0,0,1,1
18176368,0,0,0,1
18182780,0,0,0,0
18226805,0,0,0,1
18268368,0,0,1,1
18270829,0,0,1,0
18314584,0,1,1,0
18314855,0,1,1,1
18330752,1,1,1,1
18358881,1,1,1,0
18360372,1,1,0,0
18402905,1,1,0,1
18446927,1,1,0,0
18452370,1,1,1,0
18462561,1,0,1,0
18490949,1,0,1,1
18494720,0,0,1,1
18534974,0,0,1,0
18544371,0,0,0,0
18578998,0,0,0,1
18610540,0,1,0,1
18623023,0,1,0,0
18636371,0,1,1,0
18658694,1,1,1,0
18667048,1,1,1,1
18711073,1,1,1,0
18728374,1,1,0,0
18755098,1,1,0,1
18758521,1,0,0,1
18799121,1,0,0,0
18820375,1,0,1,0
18822666,0,0,1,0
18843147,0,0,1,1
18887172,0,0,1,0
18906501,0,1,1,0
18912376,0,1,0,0
18931195,0,1,0,1
18975220,0,1,0,0
18986640,1,1,0,0
19004379,1,1,1,0
19019246,1,1,1,1
19054479,1,0,1,1
19063268,1,0,1,0
19096377,1,0,0,0
19107292,1,0,0,1
19150614,0,0,0,1
19151319,0,0,0,0
19187996,0,0,1,0
19195346,0,0,1,1
19202464,0,1,1,1
19239370,0,1,1,0
19279997,0,1,0,0
19283395,0,1,0,1
19314589,1,1,0,1
19327420,1,1,0,0
19350442,1,0,0,0
19371444,1,0,0,1
19371999,1,0,1,1
19415468,1,0,1,0
19459497,1,0,1,1
19464004,1,0,0,1
19478567,0,0,0,1
19498429,0,1,0,1
19503523,0,1,0,0
19547550,0,1,0,1
19556010,0,1,1,1
19591575,0,1,1,0
19635599,0,1,1,1
19642541,1,1,1,1
19646409,1,0,1,1
19648009,1,0,0,1
19679275,1,0,0,0
19723299,1,0,0,1
19740010,1,0,1,1
19767323,1,0,1,0
19794387,1,1,1,0
19806509,0,1,1,0
19811344,0,1,1,1
19832007,0,1,0,1
19855367,0,1,0,0
19899392,0,1,0,1
19924007,0,1,1,1
19942364,0,0,1,1
19943417,0,0,1,0
19970482,1,0,1,0
19987440,1,0,1,1
20016008,1,0,0,1
20031465,1,0,0,0
20075488,1,0,0,1
20090343,1,1,0,1
20108010,1,1,1,1
20119513,1,1,1,0
20134451,0,1,1,0
20163536,0,1,1,1
20200009,0,1,0,1
20207560,0,1,0,0
20238321,0,0,0,0
20251586,0,0,0,1
20292013,0,0,1,1
20295612,0,0,1,0
20298426,1,0,1,0
20339635,1,0,1,1
20383659,1,0,1,0
20384011,1,0,0,0
20386300,1,1,0,0
20427681,1,1,0,1
20462392,0,1,0,1
20471703,0,1,0,0
20476008,0,1,1,0
20515723,0,1,1,1
20534269,0,0,1,1
20559742,0,0,1,0
20567998,0,0,0,0
20603764,0,0,0,1
20626350,1,0,0,1
20647786,1,0,0,0
20659995,1,0,1,0
20682236,1,1,1,0
20691806,1,1,1,1
20735828,1,1,1,0
20751989,1,1,0,0
20779853,1,1,0,1
20790315,0,1,0,1
20823878,0,1,0,0
20830214,0,0,0,0
20843994,0,0,1,0
20867908,0,0,1,1
20911931,0,0,1,0
20935996,0,0,0,0
20954291,1,0,0,0
20955954,1,0,0,1
20978195,1,1,0,1
20999977,1,1,0,0
21027997,1,1,1,0
21044005,1,1,1,1
21088036,1,1,1,0
21118274,0,1,1,0
21120009,0,1,0,0
21126187,0,0,0,0
21132064,0,0,0,1
21176094,0,0,0,0
21212019,0,0,1,0
21220120,0,0,1,1
21264146,0,0,1,0
21274177,0,1,1,0
21282258,1,1,1,0
21304023,1,1,0,0
21308172,1,1,0,1
21352199,1,1,0,0
21396030,1,1,1,0
21396366,1,1,1,1
21422165,1,0,1,1
21440395,1,0,1,0
21446240,0,0,1,0
21484425,0,0,1,1
21488040,0,0,0,1
21528454,0,0,0,0
21570162,0,1,0,0
21572484,0,1,0,1
21580051,0,1,1,1
21610228,1,1,1,1
21616508,1,1,1,0
21660538,1,1,1,1
21672058,1,1,0,1
21704566,1,1,0,0
21718150,1,0,0,0
21748593,1,0,0,1
21764066,1,0,1,1
21774214,0,0,1,1
21792622,0,0,1,0
21836651,0,0,1,1
21856076,0,0,0,1
21866143,0,1,0,1
21880679,0,1,0,0
21924708,0,1,0,1
21938203,1,1,0,1
21948088,1,1,1,1
21968738,1,1,1,0
22012766,1,1,1,1
22014138,1,0,1,1
22040098,1,0,0,1
22056795,1,0,0,0
22100826,1,0,0,1
22102194,0,0,0,1
22132111,0,0,1,1
22144855,0,0,1,0
22162135,0,1,1,0
22188883,0,1,1,1
22224117,0,1,0,1
22232909,0,1,0,0
22266179,1,1,0,0
22276938,1,1,0,1
22310128,1,0,0,1
22316130,1,0,1,1
22320969,1,0,1,0
22364983,1,0,1,1
22408142,1,0,0,1
22409012,1,0,0,0
22430174,0,0,0,0
22453046,0,0,0,1
22458129,0,1,0,1
22497078,0,1,0,0
22500161,0,1,1,0
22541109,0,1,1,1
22585136,0,1,1,0
22592170,0,1,0,0
22594169,1,1,0,0
22606124,1,0,0,0
22629162,1,0,0,1
22673187,1,0,0,0
22684174,1,0,1,0
22717210,1,0,1,1
22754105,1,1,1,1
22758146,0,1,1,1
22761234,0,1,1,0
22776173,0,1,0,0
22805261,0,1,0,1
22849286,0,1,0,0
22868176,0,1,1,0
22893309,0,1,1,1
22902085,0,0,1,1
22921905,1,0,1,1
22937332,1,0,1,0
22960173,1,0,0,0
22981354,1,0,0,1
23025376,1,0,0,0
23050060,1,1,0,0
23052173,1,1,1,0
23069402,1,1,1,1
23085656,0,1,1,1
23113426,0,1,1,0
23144174,0,1,0,0
23157451,0,1,0,1
23198040,0,0,0,1
23201476,0,0,0,0
23236178,0,0,1,0
23245502,0,0,1,1
23249417,1,0,1,1
23289528,1,0,1,0
23328182,1,0,0,0
23333556,1,0,0,1
23346027,1,1,0,1
23377585,1,1,0,0
23413185,0,1,0,0
23420191,0,1,1,0
23421611,0,1,1,1
23465636,0,1,1,0
23494013,0,0,1,0
23509662,0,0,1,1
23512193,0,0,0,1
23553690,0,0,0,0
23576951,1,0,0,0
23597718,1,0,0,1
23604203,1,0,1,1
23641747,1,0,1,0
23642174,1,1,1,0
23685777,1,1,1,1
23696215,1,1,0,1
23729808,1,1,0,0
23740726,0,1,0,0
23773838,0,1,0,1
23788229,0,1,1,1
23790191,0,0,1,1
23817867,0,0,1,0
23861895,0,0,1,1
23880237,0,0,0,1
23904497,1,0,0,1
23905920,1,0,0,0
23938178,1,1,0,0
23949945,1,1,0,1
23972238,1,1,1,1
23993969,1,1,1,0
24037993,1,1,1,1
24064238,1,1,0,1
24068253,0,1,0,1
24082016,0,1,0,0
24086155,0,0,0,0
24126042,0,0,0,1
24156239,0,0,1,1
24170065,0,0,1,0
24214091,0,0,1,1
24232009,1,0,1,1
24234136,1,1,1,1
24248239,1,1,0,1
24258113,1,1,0,0
24302139,1,1,0,1
24340240,1,1,1,1
24346162,1,1,1,0
24382115,1,0,1,0
24390188,1,0,1,1
24395766,0,0,1,1
24432241,0,0,0,1
24434211,0,0,0,0
24478235,0,0,0,1
24522264,0,0,0,0
24524246,0,0,1,0
24530098,0,1,1,0
24559529,1,1,1,0
24566291,1,1,1,1
24610316,1,1,1,0
24616251,1,1,0,0
24654341,1,1,0,1
24678081,1,0,0,1
24698365,1,0,0,0
24708252,1,0,1,0
24723285,0,0,1,0
24742390,0,0,1,1
24786416,0,0,1,0
24800254,0,0,0,0
24826062,0,1,0,0
24830440,0,1,0,1
24874467,0,1,0,0
24887049,1,1,0,0
24892260,1,1,1,0
24918494,1,1,1,1
24962518,1,1,1,0
24974045,1,0,1,0
24984260,1,0,0,0
25006540,1,0,0,1
25050563,1,0,0,0
25050770,0,0,0,0
25076259,0,0,1,0
25094587,0,0,1,1
25122020,0,1,1,1
25138610,0,1,1,0
25168258,0,1,0,0
25182634,0,1,0,1
25214557,1,1,0,1
25226657,1,1,0,0
25260257,1,1,1,0
25269997,1,0,1,0
25270682,1,0,1,1
25314705,1,0,1,0
25352257,1,0,0,0
25358728,1,0,0,1
25378309,0,0,0,1
25402750,0,0,0,0
25417972,0,1,0,0
25444255,0,1,1,0
25446775,0,1,1,1
25490800,0,1,1,0
25534826,0,1,1,1
25536259,0,1,0,1
25542070,1,1,0,1
25565956,1,0,0,1
25578853,1,0,0,0
25622879,1,0,0,1
25628264,1,0,1,1
25666907,1,0,1,0
25705836,0,0,1,0
25710935,0,0,1,1
25713945,0,1,1,1
25720272,0,1,0,1
25754961,0,1,0,0
25798988,0,1,0,1
25812279,0,1,1,1
25843015,0,1,1,0
25861931,0,0,1,0
25869601,1,0,1,0
25887041,1,0,1,1
25904283,1,0,0,1
25931068,1,0,0,0
25975097,1,0,0,1
25996291,1,0,1,1
26009919,1,1,1,1
26019120,1,1,1,0
26033364,0,1,1,0
26063143,0,1,1,1
26088288,0,1,0,1
26107167,0,1,0,0
26151195,0,1,0,1
26157898,0,0,0,1
26180294,0,0,1,1
26195220,0,0,1,0
26197123,1,0,1,0
26239246,1,0,1,1
26272297,1,0,0,1
26283271,1,0,0,0
26305884,1,1,0,0
26327298,1,1,0,1
26360886,0,1,0,1
26364302,0,1,1,1
26371323,0,1,1,0
26415345,0,1,1,1
26453861,0,0,1,1
26456300,0,0,0,1
26459022,0,0,0,0
26503046,0,0,0,1
26524638,1,0,0,1
26547069,1,0,0,0
26548299,1,0,1,0
26591091,1,0,1,1
26601835,1,1,1,1
26635113,1,1,1,0
26640295,1,1,0,0
26679135,1,1,0,1
26688386,0,1,0,1
26723155,0,1,0,0
26732289,0,1,1,0
26749804,0,0,1,0
26767176,0,0,1,1
26811197,0,0,1,0
26824282,0,0,0,0
26852130,1,0,0,0
26855217,1,0,0,1
26897774,1,1,0,1
26899240,1,1,0,0
26916278,1,1,1,0
26943260,1,1,1,1
26987282,1,1,1,0
27008273,1,1,0,0
27015878,0,1,0,0
27031306,0,1,0,1
27045745,0,0,0,1
27075329,0,0,0,0
27100271,0,0,1,0
27119350,0,0,1,1
27163370,0,0,1,0
27179624,1,0,1,0
27192263,1,0,0,0
27193713,1,1,0,0
27207390,1,1,0,1
27251410,1,1,0,0
27284255,1,1,1,0
27295430,1,1,1,1
27339448,1,1,1,0
27341674,1,0,1,0
27343360,0,0,1,0
27375992,0,0,0,0
27383465,0,0,0,1
27427485,0,0,0,0
27467983,0,0,1,0
27471504,0,0,1,1
27489636,0,1,1,1
27507098,1,1,1,1
27515523,1,1,1,0
27559544,1,1,1,1
27559974,1,1,0,1
27603563,1,1,0,0
27637600,1,0,0,0
27647585,1,0,0,1
27651967,1,0,1,1
27670840,0,0,1,1
27691605,0,0,1,0
27735626,0,0,1,1
27743960,0,0,0,1
27779648,0,0,0,0
27785569,0,1,0,0
27823673,0,1,0,1
27834588,1,1,0,1
27835959,1,1,1,1
27867693,1,1,1,0
27911715,1,1,1,1
27927952,1,1,0,1
27933540,1,0,0,1
27955735,1,0,0,0
27998332,0,0,0,0
27999756,0,0,0,1
28019947,0,0,1,1
28043778,0,0,1,0
28081513,0,1,1,0
28087803,0,1,1,1
28111945,0,1,0,1
28131823,0,1,0,0
28162081,1,1,0,0
28175844,1,1,0,1
28203940,1,1,1,1
28219866,1,1,1,0
28229481,1,0,1,0
28263890,1,0,1,1
28295936,1,0,0,1
28307910,1,0,0,0
28325829,0,0,0,0
28351933,0,0,0,1
28377454,0,1,0,1
28387932,0,1,1,1
28395955,0,1,1,0
28439975,0,1,1,1
28479925,0,1,0,1
28483996,0,1,0,0
28489574,1,1,0,0
28525423,1,0,0,0
28528019,1,0,0,1
28571923,1,0,1,1
28572259,1,0,1,0
28616282,1,0,1,1
28653324,0,0,1,1
28660303,0,0,1,0
28663919,0,0,0,0
28673395,0,1,0,0
28704325,0,1,0,1
28748344,0,1,0,0
28755911,0,1,1,0
28792360,0,1,1,1
28817061,1,1,1,1
28821354,1,0,1,1
28836378,1,0,1,0
28847897,1,0,0,0
28880396,1,0,0,1
28924416,1,0,0,0
28939888,1,0,1,0
28968435,1,0,1,1
28969316,1,1,1,1
28980797,0,1,1,1
29012456,0,1,1,0
29031880,0,1,0,0
29056477,0,1,0,1
29100497,0,1,0,0
29117282,0,0,0,0
29123872,0,0,1,0
29144426,0,0,1,1
29144856,1,0,1,1
29188448,1,0,1,0
29215867,1,0,0,0
29232470,1,0,0,1
29265251,1,1,0,1
29276487,1,1,0,0
29307857,1,1,1,0
29308831,0,1,1,0
29320505,0,1,1,1
29364526,0,1,1,0
29399849,0,1,0,0
29408546,0,1,0,1
29413213,0,0,0,1
29452565,0,0,0,0
29472787,1,0,0,0
29491840,1,0,1,0
29496584,1,0,1,1
29540602,1,0,1,0
29561173,1,1,1,0
29583827,1,1,0,0
29584621,1,1,0,1
29628637,1,1,0,0
29636733,0,1,0,0
29672653,0,1,0,1
29675811,0,1,1,1
29709127,0,0,1,1
29716670,0,0,1,0
29760692,0,0,1,1
29767803,0,0,0,1
29800687,1,0,0,1
29804713,1,0,0,0
29848736,1,0,0,1
29857098,1,1,0,1
29859800,1,1,1,1
29892760,1,1,1,0
29936786,1,1,1,1
29951802,1,1,0,1
29964659,0,1,0,1
29980812,0,1,0,0
30005082,0,0,0,0
30024841,0,0,0,1
30043812,0,0,1,1
30068870,0,0,1,0
30112896,0,0,1,1
30128643,1,0,1,1
30135815,1,0,0,1
30153069,1,1,0,1
30156919,1,1,0,0
30200943,1,1,0,1
30227815,1,1,1,1
30244968,1,1,1,0
30288992,1,1,1,1
30292613,0,1,1,1
30301048,0,0,1,1
30319817,0,0,0,1
30333017,0,0,0,0
30377042,0,0,0,1
30411817,0,0,1,1
30421064,0,0,1,0
30449027,0,1,1,0
30456586,1,1,1,0
30465090,1,1,1,1
30503821,1,1,0,1
30509117,1,1,0,0
30553142,1,1,0,1
30595819,1,1,1,1
30597005,1,0,1,1
30597276,1,0,1,0
30620552,0,0,1,0
30641293,0,0,1,1
30685310,0,0,1,0
30687804,0,0,0,0
30729334,0,0,0,1
30744970,0,1,0,1
30773360,0,1,0,0
30779807,0,1,1,0
30784515,1,1,1,0
30817383,1,1,1,1
30861408,1,1,1,0
30871808,1,1,0,0
30892951,1,0,0,0
30905434,1,0,0,1
30948491,0,0,0,1
30949460,0,0,0,0
30963812,0,0,1,0
30993483,0,0,1,1
31037507,0,0,1,0
31040930,0,1,1,0
31055810,0,1,0,0
31081532,0,1,0,1
31112461,1,1,0,1
31125555,1,1,0,0
31147810,1,1,1,0
